ID,chemIndex,porosity,freq,amp,initialStrain,initialStress,intervalCode,cycle,stiffness,stiffnessROC,damping,dampingROC,NVP
114,1,high,0.5,2.4300551446183816E-2,-0.44881906066950328,-4.238312376470029,J,10000,0.039279346848774634,2.775025686918009e-7,-5.9336494595902955,-9.861077825457088e-7,1.5308797297673757
120,1,high,2,2.4319551746456163E-2,-0.44881966137082407,-4.683026855760013,J,10000,0.04222779467261361,6.377888694585749e-8,-5.807092544413888,-5.48290934983875e-7,1.6222915843496721
123,1,high,10,2.3155500796167072E-2,-0.52756846100808852,-5.730141348165807,J,10000,0.11527626927111935,-6.872205626237693e-8,0.4933026734146537,1.2744842827761004e-8,1.5063359281467288
124,1,high,5,2.4043844946017488E-2,-0.52756540793483053,-5.8597449459478606,J,10000,0.07943230721904786,-3.201808470812417e-8,-5.529998176363141,7.820152728754693e-8,1.6571887066780424
131,1,high,2,2.4288179423705203E-2,-0.52755877026996834,-5.8932509077896755,J,10000,0.0723213770319633,3.146437910843403e-8,-5.665331644595383,-3.25946799623722e-7,1.6643300972959378
138,1,high,0.5,2.4139612236788142E-2,-0.45669205351708692,-6.0756811161405908,J,6000,-0.07627275383519287,-4.820235255978966e-7,-2.8792249267197465,-2.4260343777937623e-7,1.5279393632509806
155,1,high,0.5,2.4770290556294913E-2,-0.45669222240591623,-7.6083469277822866,J,6000,-0.09660595777107592,-2.1641474681367846e-7,-2.874401840873375,4.588703347512269e-6,1.7129726648014059
107,2,low,0.5,2.4039107664406652E-2,-0.29133322325570032,-110.36201609756436,J,10000,1.115481681382886,-5.068423441820791e-7,-6.051819109805319,-4.6571429989938904e-7,1.4861229000084035
118,2,low,0.29999999999999993,2.4718528557623479E-2,-0.29133607283822832,-99.292455569186998,J,10000,1.0497746612653869,8.029061628263223e-6,-6.071503884322102,-5.990722711972651e-7,1.4430965653625401
125,2,low,10.007692307692308,2.3109187217787746E-2,-0.29135883272624691,-116.38172865434537,J,10000,1.1992805170668075,-1.134552517272125e-6,0.6751889213931568,-3.0557355155558243e-7,1.5474804496958749
126,2,low,0.40000000000000008,2.4061549102421653E-2,-0.29133551917199146,-99.961184560208238,J,10000,0.9793962817831582,3.976548918939171e-7,-6.0621293462711705,-4.071747162797124e-7,1.5121925095285333
154,2,low,0.5,2.4446100643851307E-2,-0.69291603183379524,-111.27783380790446,J,6000,-1.1462300853273433,-8.071152685529714e-6,-2.9127486193899688,-1.7880520347968165e-6,1.550306327871543
105,2,high,0.5,2.4053768858335774E-2,-0.52755878135939549,-11.309205798293299,J,10000,0.11818542912308845,-4.7563746484220735e-7,-6.018122900272683,-3.7402927608809475e-7,1.5938468645410471
127,2,high,10,2.3120995267766595E-2,-0.52757893569880199,-11.286631204923472,J,10000,0.11077880270229151,-1.398506631552915e-7,0.8733289340710586,4.180734325620605e-8,1.5909278993642637
150,2,high,15,7.5980023919371517E-2,-0.52758250913579996,-11.247552581452979,J,7000,0.06844163433024461,-3.210187797693803e-7,1.0964927618090723,-1.302817253936439e-7,2.52559047316764
151,2,high,14.996666666666666,2.2209895777175647E-2,-0.52757296345442162,-10.128652239928856,J,6000,0.06945134749531094,-1.9496778603478316e-7,1.1448581591004188,1.2870596548872904e-6,1.5141382149667726
152,2,high,15.00344827586207,4.6110984293437303E-2,-0.5275596302975889,-9.7568620078289872,J,6000,0.16037099277741595,-3.6423556734599406e-7,0.4501426783709115,8.343585175949464e-7,1.6126052974730474
153,2,high,20,2.2590403908833941E-2,-0.52757513488626362,-10.21461550140822,J,6000,0.07382771014739446,1.8423441182187917e-6,1.2421571534165643,-9.024670224224485e-6,1.4655741333048939
156,2,high,0.5,2.4341741191036756E-2,-0.45669171449968832,-12.285923280013334,J,6000,-0.15920800972884006,7.062248062592591e-7,-2.905162037815091,2.2821852411061274e-6,1.629788132078595
109,3,low,0.5,2.4178551084111738E-2,-0.29133686826991273,-157.58113193542448,J,10000,2.970955140596777,5.597269066428989e-6,-6.076798730148571,-2.5905891179789367e-7,1.5452205400922012
111,3,low,0.5,2.4200331488404461E-2,-0.2913354684281298,-212.68782062723184,J,10000,2.9532382208346846,5.466267931538482e-6,-6.071200445420832,-6.357502579668051e-7,1.5302616766885362
128,3,low,0.02,2.4812812057302076E-2,-0.29133059815925855,-157.49605425274407,J,10000,2.1348983418491985,-3.0056354596434076e-5,-6.098180100049229,-1.2279841751494658e-6,1.6460844928757494
129,3,low,10.005555555555555,2.2995208930251101E-2,-0.29134838615455322,-189.5761103698693,J,10000,2.29221920918931,-3.863596683557624e-6,0.6555730365569556,-2.468656286338522e-7,1.609656316335337
141,3,low,0.5,2.4089210191575599E-2,-0.69291668465565726,-174.21675831782167,J,6000,-2.1891855554000497,-2.9598332012539253e-6,-2.919409560518278,-1.0044469383418963e-6,1.5086408463283767
143,3,low,2,2.4569540548064036E-2,-0.29133401605071235,-186.7649021493599,J,6000,2.475698960543277,-8.253492116050864e-6,-5.984698367265615,-9.264237521833252e-7,1.6251942789385865
145,3,low,15,2.2767054073013646E-2,-0.29144721583737276,-209.55184734073819,J,6000,2.2301305372598432,-3.983340675381531e-6,0.8708084737006871,-5.806581745477767e-7,1.5467872445462596
168,3,low,15.007142857142856,3.7859706656321261E-2,-0.2913529057324557,-240.18896722005104,J,6000,2.882683865161922,-1.1744462109885667e-5,0.2464935047645329,-6.087652034283408e-7,1.6179525247164317
103,3,high,0.5,2.4476333130798222E-2,-0.52755930951866969,-22.593622784915166,J,10000,0.30198190408885245,-1.6499293801984227e-6,-6.070365649442005,-8.972340634905152e-7,1.6622013309962933
108,3,high,10,2.3065943486435064E-2,-0.52756024422647796,-23.485219208487827,J,8000,0.417685522667645,-6.535031622965648e-7,0.29539378649376946,-3.1726433620260507e-7,1.7062627731387545
112,3,high,5,2.3964377933336459E-2,-0.52756223987618711,-19.879039773524777,J,10000,0.2839256351801889,-4.5767966218984713e-7,0.3011642585400245,-1.3357695822335813e-7,1.6759855340331558
142,3,high,0.5,2.4530083303194415E-2,-0.45669294622286438,-20.607753654852853,J,6000,-0.2772421210054041,1.2113830816441462e-6,-2.8630764187372413,-6.185425287763558e-7,1.7290644819008409
148,3,high,15.001694915254237,2.2486050356579117E-2,-0.52755758950407772,-21.174834671245321,J,6000,0.3673272363540888,-6.840066891002361e-7,0.3133827611876465,-2.6068539669177325e-7,1.5632152790854199
166,3,high,9.9928571428571438,7.8057613088793984E-2,-0.52756141519875499,-25.208576638625807,J,6000,0.24992865325752273,-2.863468809485015e-6,0.4079898792914931,7.425717280491462e-7,2.1211930105118535
106,1,low,0.5,2.4128849143440812E-2,-0.2913375226002326,-62.799569925656819,K,15000,0.5282290280229974,7.319186422945157e-7,-6.041987209983085,-3.3010857895678927e-7,1.5040430962722184
116,1,low,10,2.3821421721616297E-2,-0.29134057453917039,-62.451156282278447,K,12500,0.5494890469911361,-3.0139093407259843e-7,0.7178552036201977,-1.6501789154123259e-6,1.5502527331404974
117,1,low,5,2.5272102221972091E-2,-0.29134028378272486,-62.471672978966268,K,12500,0.6153620078705697,1.799365640592132e-7,0.5019723212029295,-9.844683236851281e-7,1.5490585119345839
119,1,low,2,2.5382086905547281E-2,-0.29133856940915154,-61.845186771667528,K,12500,0.560600725465411,2.154467750283384e-6,-5.915666496642622,1.2524983718549265e-7,1.6277136626030493
137,1,low,14.995652173913042,2.2337381035514036E-2,-0.29133121992185868,-58.836185088457398,K,7000,0.4363356961435718,1.9018282013091302e-6,0.9244695651457344,-5.298459522414811e-6,1.5128693073885136
139,1,low,0.5,2.4281769732657284E-2,-0.69291295559246502,-56.673020726236999,K,7000,-0.4272360827378819,9.191774394013419e-7,-2.9152941398971284,-1.1474023122357569e-5,1.6143040745501758
140,1,low,15.002564102564103,1.4673231262834157E-2,-0.2913399411996892,-60.168816557692132,K,7000,0.45893886792167676,2.7538442209357196e-7,0.9195665087192504,-3.40332990193426e-7,1.4897643538616843
144,1,low,2,2.5744210366941581E-2,-0.29133741391286039,-57.720437924635853,K,7000,0.47346152670907304,6.399925234869542e-7,-5.928060343786544,-1.7677222716701025e-5,1.7452162547717958
146,1,low,15,2.2408634659225365E-2,-0.29143764479162365,-61.767442515413371,K,7000,0.43546614001106965,-5.014116737978025e-8,0.9258799267910409,-1.7389934045808352e-7,1.5403800020581855
167,1,low,10,7.801228054574684E-2,-0.29130418402857716,-70.557869817436028,K,7050,0.3989085091680474,-1.3168931704801712e-6,0.7429606545906835,-2.837283911794053e-7,1.7090792633981504
104,1,high,0.5,2.4152293346591594E-2,-0.52755769422532572,-6.8013223668039462,K,15000,0.06462736139778116,1.175856300921485e-7,-6.02433174767411,-3.065054556784652e-6,1.6326051303033138
113,1,high,0.5,2.4258753733764193E-2,-0.52755998521085357,-5.40974125626341,K,15000,0.051789453636232045,6.257915184113977e-8,-5.899972335270388,-5.661880274617559e-7,1.5950548984390822
114,1,high,0.5,2.4300551446183816E-2,-0.44881906066950328,-4.238312376470029,K,15000,0.04061055683512091,2.6624199726925507e-7,-5.9382607518501285,-9.222584519665844e-7,1.5478653012897239
123,1,high,10,2.3155500796167072E-2,-0.52756846100808852,-5.730141348165807,K,12500,0.11506802836505055,-8.32963624275207e-8,0.4936280807038438,1.3016291567602423e-7,1.5053141155507996
131,1,high,2,2.4288179423705203E-2,-0.52755877026996834,-5.8932509077896755,K,12500,0.07231372220749621,-3.0619297868350602e-9,-5.665674646665869,-1.3720082819439483e-7,1.6654366351731491
138,1,high,0.5,2.4139612236788142E-2,-0.45669205351708692,-6.0756811161405908,K,7000,-0.07645369259680075,-1.8093876160787948e-7,-2.8803675259119004,-1.1425991921538702e-6,1.5490037861756965
155,1,high,0.5,2.4770290556294913E-2,-0.45669222240591623,-7.6083469277822866,K,7000,-0.09722548582409228,-6.195280530163633e-7,-2.885405560415725,-1.1003719542349799e-5,1.6834433912949087
107,2,low,0.5,2.4039107664406652E-2,-0.29133322325570032,-110.36201609756436,K,15000,1.1037329981060326,-2.349736655370682e-6,-6.053392320571026,-3.1464215314152e-7,1.485713765877468
118,2,low,0.29999999999999993,2.4718528557623479E-2,-0.29133607283822832,-99.292455569186998,K,12500,1.0530807361358956,1.322429948203485e-6,-6.053350686710459,7.261279044656988e-6,1.621241830515159
125,2,low,10.007692307692308,2.3109187217787746E-2,-0.29135883272624691,-116.38172865434537,K,12500,1.1959232698585565,-1.3428988833004142e-6,0.6748659718081869,-1.2917983398796906e-7,1.5462408607156435
126,2,low,0.40000000000000008,2.4061549102421653E-2,-0.29133551917199146,-99.961184560208238,K,12500,0.9830994224670175,1.4812562735437407e-6,-6.062927549104639,-3.1928113338750563e-7,1.5170117562920897
154,2,low,0.5,2.4446100643851307E-2,-0.69291603183379524,-111.27783380790446,K,7000,-1.1493670374903406,-3.136952162997364e-6,-2.9168644714222265,-4.115852032257727e-6,1.5099701794524789
105,2,high,0.5,2.4053768858335774E-2,-0.52755878135939549,-11.309205798293299,K,15000,0.11752563254245495,-1.3195931612670076e-7,-6.0191437536641725,-2.0417067829789914e-7,1.6035765713327914
127,2,high,10,2.3120995267766595E-2,-0.52757893569880199,-11.286631204923472,K,12500,0.11042970800973717,-1.3963787702173659e-7,0.8736550144235253,1.3043214098669155e-7,1.5908892293037282
150,2,high,15,7.5980023919371517E-2,-0.52758250913579996,-11.247552581452979,K,8000,0.06816698803059588,-2.7464629964872587e-7,1.0965089459431978,1.6184134125518667e-8,2.5309061739324399
151,2,high,14.996666666666666,2.2209895777175647E-2,-0.52757296345442162,-10.128652239928856,K,7000,0.0697922678880351,3.409203927241533e-7,1.1429974460157233,-1.8607130846954867e-6,1.5145007395019781
152,2,high,15.00344827586207,4.6110984293437303E-2,-0.5275596302975889,-9.7568620078289872,K,7000,0.1598892357926326,-4.817569847833658e-7,0.4503621007887202,2.194224178087012e-7,1.62813325312734
153,2,high,20,2.2590403908833941E-2,-0.52757513488626362,-10.21461550140822,K,7000,0.0681863894436277,-5.641320703766759e-6,1.2732034094385916,3.104625602202726e-5,1.4820808228095832
156,2,high,0.5,2.4341741191036756E-2,-0.45669171449968832,-12.285923280013334,K,7000,-0.15720745217777404,2.0005575510660125e-6,-2.9043562985934277,8.057392216631598e-7,1.6555950624862825
109,3,low,0.5,2.4178551084111738E-2,-0.29133686826991273,-157.58113193542448,K,15000,2.95344228131417,-3.5025718565213637e-6,-6.078252781053913,-2.9081018106840163e-7,1.5453506965434023
129,3,low,10.005555555555555,2.2995208930251101E-2,-0.29134838615455322,-189.5761103698693,K,12500,2.2891338869739624,-1.2341288861390965e-6,0.6547596522706245,-3.2535371453246144e-7,1.6056732354821572
141,3,low,0.5,2.4089210191575599E-2,-0.69291668465565726,-174.21675831782167,K,7000,-2.193822671909229,-4.637116509179417e-6,-2.9203833969907427,-9.738364724647397e-7,1.5071089072776636
143,3,low,2,2.4569540548064036E-2,-0.29133401605071235,-186.7649021493599,K,7000,2.4668773285251864,-8.821632018090497e-6,-5.98530465754677,-6.062902811549975e-7,1.6219686160439146
145,3,low,15,2.2767054073013646E-2,-0.29144721583737276,-209.55184734073819,K,7000,2.227896605497162,-2.233931762681163e-6,0.8702824996340546,-5.25974066632573e-7,1.54655361356164
168,3,low,15.007142857142856,3.7859706656321261E-2,-0.2913529057324557,-240.18896722005104,K,7000,2.8736334970230972,-9.050368138824983e-6,0.24596799592056762,-5.255088439652944e-7,1.6207248386767137
103,3,high,0.5,2.4476333130798222E-2,-0.52755930951866969,-22.593622784915166,K,20000,0.30141678569127495,-5.6511839757750204e-8,-6.073716976507873,-3.351327065868048e-7,1.7029675765651866
108,3,high,10,2.3065943486435064E-2,-0.52756024422647796,-23.485219208487827,K,9000,0.4167628837827818,-9.226388848632139e-7,0.2952458620141627,-1.4792447960676468e-7,1.7074653040977674
112,3,high,5,2.3964377933336459E-2,-0.52756223987618711,-19.879039773524777,K,15000,0.28250472526813336,-2.841819824111025e-7,0.30047589353117043,-1.3767300177081054e-7,1.7096833831411262
142,3,high,0.5,2.4530083303194415E-2,-0.45669294622286438,-20.607753654852853,K,7000,-0.2764988374318513,7.432835735527998e-7,-2.8636524786037727,-5.760598665314199e-7,1.7250573462104759
148,3,high,15.001694915254237,2.2486050356579117E-2,-0.52755758950407772,-21.174834671245321,K,7000,0.36677093281663037,-5.563035374584468e-7,0.3130884587997489,-2.94302387897627e-7,1.565386182496757
166,3,high,9.9928571428571438,7.8057613088793984E-2,-0.52756141519875499,-25.208576638625807,K,7000,0.24749605776681502,-2.4325954907077064e-6,0.40858044509363545,5.905658021423399e-7,2.1332667661080138
106,1,low,0.5,2.4128849143440812E-2,-0.2913375226002326,-62.799569925656819,L,20000,0.5329220179979394,9.385979949883883e-7,-6.043221432046335,-2.4684441264994915e-7,1.5110268008008647
116,1,low,10,2.3821421721616297E-2,-0.29134057453917039,-62.451156282278447,L,15000,0.5514515033153562,7.849825296880387e-7,0.7242103236964401,2.542048030496957e-6,1.5347930385087174
117,1,low,5,2.5272102221972091E-2,-0.29134028378272486,-62.471672978966268,L,15000,0.6110984493350642,-1.7054234142022118e-6,0.506987438786048,2.0060470332474266e-6,1.570457886767237
119,1,low,2,2.5382086905547281E-2,-0.29133856940915154,-61.845186771667528,L,15000,0.5593249184996867,-5.103227862897075e-7,-5.913658273886606,8.032891024065236e-7,1.5650677355324842
137,1,low,14.995652173913042,2.2337381035514036E-2,-0.29133121992185868,-58.836185088457398,L,8000,0.4364307865037406,9.509036016880356e-8,0.9300187900680248,5.5492249222903745e-6,1.518483216668344
139,1,low,0.5,2.4281769732657284E-2,-0.69291295559246502,-56.673020726236999,L,8000,-0.42640141750829047,8.346652295914137e-7,-2.9073463068578045,7.947833039323893e-6,1.5739568130550889
140,1,low,15.002564102564103,1.4673231262834157E-2,-0.2913399411996892,-60.168816557692132,L,8000,0.45917670900092117,2.3784107924440523e-7,0.9192223089251501,-3.44199794100275e-7,1.4882411699011679
144,1,low,2,2.5744210366941581E-2,-0.29133741391286039,-57.720437924635853,L,8000,0.473036896396185,-4.246303128880302e-7,-5.919553363983756,8.506979802787918e-6,1.762128462063846
146,1,low,15,2.2408634659225365E-2,-0.29143764479162365,-61.767442515413371,L,8000,0.43543854738781573,-2.759262325391365e-8,0.92573209841793,-1.4782837311089204e-7,1.5408229692449964
167,1,low,10,7.801228054574684E-2,-0.29130418402857716,-70.557869817436028,L,8050,0.3977311837330346,-1.1773254350127548e-6,0.7427502858281292,-2.103687625543138e-7,1.7098065744934394
104,1,high,0.5,2.4152293346591594E-2,-0.52755769422532572,-6.8013223668039462,L,20000,0.06403583873920807,-1.1830453171461919e-7,-6.003098153832391,4.2467187683438825e-6,1.5821592619531473
114,1,high,0.5,2.4300551446183816E-2,-0.44881906066950328,-4.238312376470029,L,20000,0.041238917332450324,1.2567209946588303e-7,-5.9412558128046165,-5.990121908975965e-7,1.6351535628289668
123,1,high,10,2.3155500796167072E-2,-0.52756846100808852,-5.730141348165807,L,15000,0.11484047000084,-9.102334568422132e-8,0.49400732541425185,1.516978841632266e-7,1.5146382777818101
131,1,high,2,2.4288179423705203E-2,-0.52755877026996834,-5.8932509077896755,L,15000,0.07236497567772882,2.0501388093041584e-8,-5.666212128993092,-2.1499293088886873e-7,1.6671727857145271
138,1,high,0.5,2.4139612236788142E-2,-0.45669205351708692,-6.0756811161405908,L,8000,-0.07672015120539061,-2.6645860858985627e-7,-2.8796895073408244,6.780185710759667e-7,1.5237333903107873
155,1,high,0.5,2.4770290556294913E-2,-0.45669222240591623,-7.6083469277822866,L,8000,-0.0967545830602258,4.709027638664792e-7,-2.8904826187766974,-5.077058360972497e-6,1.7016234305796856
107,2,low,0.5,2.4039107664406652E-2,-0.29133322325570032,-110.36201609756436,L,20000,1.1026129980911752,-2.240000029714917e-7,-6.054447609776009,-2.1105784099653136e-7,1.4901163779033724
125,2,low,10.007692307692308,2.3109187217787746E-2,-0.29135883272624691,-116.38172865434537,L,15000,1.1938795743813255,-8.174781908923734e-7,0.674475590237662,-1.5615262820993792e-7,1.5468875634640169
126,2,low,0.40000000000000008,2.4061549102421653E-2,-0.29133551917199146,-99.961184560208238,L,15000,0.9846881738097324,6.355005370859423e-7,-6.0636844935696805,-3.0277778601650595e-7,1.5195319768518976
154,2,low,0.5,2.4446100643851307E-2,-0.69291603183379524,-111.27783380790446,L,8000,-1.1488740363512013,4.930011391393041e-7,-2.9177494429027226,-8.84971480496155e-7,1.4939547101215498
105,2,high,0.5,2.4053768858335774E-2,-0.52755878135939549,-11.309205798293299,L,20000,0.11824696475151258,1.4426644181152748e-7,-6.020512702251809,-2.737897175272508e-7,1.6129978335708199
150,2,high,15,7.5980023919371517E-2,-0.52758250913579996,-11.247552581452979,L,9000,0.06794389616920797,-2.2309186138791403e-7,1.096389493681465,-1.1945226173271095e-7,2.5348342380980187
151,2,high,14.996666666666666,2.2209895777175647E-2,-0.52757296345442162,-10.128652239928856,L,8000,0.06982630135696287,3.4033468927774366e-8,1.143039749281366,4.230326564269582e-8,1.5137546811765348
152,2,high,15.00344827586207,4.6110984293437303E-2,-0.5275596302975889,-9.7568620078289872,L,8000,0.15988556363359874,-3.672159033851763e-9,0.4499058727114176,-4.5622807730261175e-7,1.6163137219596717
153,2,high,20,2.2590403908833941E-2,-0.52757513488626362,-10.21461550140822,L,8000,0.0725989955355935,4.4126060919657955e-6,1.2482603755539392,-2.4943033884652356e-5,1.4757573469682301
156,2,high,0.5,2.4341741191036756E-2,-0.45669171449968832,-12.285923280013334,L,8000,-0.15556075014660725,1.6467020311667913e-6,-2.905468474824162,-1.1121762307344518e-6,1.6459855709392965
109,3,low,0.5,2.4178551084111738E-2,-0.29133686826991273,-157.58113193542448,L,20000,2.959101365631916,1.131816863549151e-6,-6.079423966484532,-2.3423708612373418e-7,1.5467503884392251
129,3,low,10.005555555555555,2.2995208930251101E-2,-0.29134838615455322,-189.5761103698693,L,15000,2.284427738390124,-1.8824594335352885e-6,0.6541904508952792,-2.2768055013813182e-7,1.604902558525352
141,3,low,0.5,2.4089210191575599E-2,-0.69291668465565726,-174.21675831782167,L,8000,-2.187443136355643,6.37953555358628e-6,-2.921222612124886,-8.392151341434229e-7,1.5161839080734507
143,3,low,2,2.4569540548064036E-2,-0.29133401605071235,-186.7649021493599,L,8000,2.4596722944772154,-7.205034047971015e-6,-5.985758353505073,-4.536959583028022e-7,1.6282717873439161
145,3,low,15,2.2767054073013646E-2,-0.29144721583737276,-209.55184734073819,L,8000,2.2252442317543775,-2.6523737427845973e-6,0.8700423472066778,-2.401524273767386e-7,1.5470691142567932
168,3,low,15.007142857142856,3.7859706656321261E-2,-0.2913529057324557,-240.18896722005104,L,8000,2.8656858397778957,-7.947657245201523e-6,0.24550648745017556,-4.61508470392058e-7,1.6211654304604906
103,3,high,0.5,2.4476333130798222E-2,-0.52755930951866969,-22.593622784915166,L,30000,0.30447603128984485,3.059245598569904e-7,-6.076425928551249,-2.708952043375845e-7,1.7188249356935816
108,3,high,10,2.3065943486435064E-2,-0.52756024422647796,-23.485219208487827,L,10000,0.4163524555144126,-4.1042826836923396e-7,0.29497116129639833,-2.7470071776436454e-7,1.7108257053494389
112,3,high,5,2.3964377933336459E-2,-0.52756223987618711,-19.879039773524777,L,20000,0.28202411099397706,-9.612285483125982e-8,0.2999495373260177,-1.0527124103054675e-7,1.7031887819410936
142,3,high,0.5,2.4530083303194415E-2,-0.45669294622286438,-20.607753654852853,L,8000,-0.2765222979315063,-2.3460499655014734e-8,-2.864595392077609,-9.429134738363488e-7,1.7301528578399865
148,3,high,15.001694915254237,2.2486050356579117E-2,-0.52755758950407772,-21.174834671245321,L,8000,0.36617916462544786,-5.917681911825068e-7,0.31293503216058305,-1.5342663916584342e-7,1.5675555550715752
166,3,high,9.9928571428571438,7.8057613088793984E-2,-0.52756141519875499,-25.208576638625807,L,8000,0.24531856842572197,-2.1774893410930475e-6,0.40923520521765067,6.54760124015219e-7,2.1411958705802565
106,1,low,0.5,2.4128849143440812E-2,-0.2913375226002326,-62.799569925656819,M,25000,0.5370944683279932,8.344900660107735e-7,-6.044241284888853,-2.0397056850374184e-7,1.5119452636957988
116,1,low,10,2.3821421721616297E-2,-0.29134057453917039,-62.451156282278447,M,17500,0.5534124802228818,7.843907630102453e-7,0.7205425649466877,-1.4671034999009792e-6,1.5498430278222746
117,1,low,5,2.5272102221972091E-2,-0.29134028378272486,-62.471672978966268,M,17500,0.6184470977580084,2.9394593691776993e-6,0.5029961634107587,-1.5965101501157264e-6,1.5542633214739388
119,1,low,2,2.5382086905547281E-2,-0.29133856940915154,-61.845186771667528,M,17500,0.5602660620889489,3.764574357048911e-7,-5.923528496683869,-3.948089118905429e-6,1.5514577471859481
137,1,low,14.995652173913042,2.2337381035514036E-2,-0.29133121992185868,-58.836185088457398,M,9000,0.43246300265218907,-3.967783851551554e-6,0.9293423669982577,-6.764230697671181e-7,1.5124909708197498
139,1,low,0.5,2.4281769732657284E-2,-0.69291295559246502,-56.673020726236999,M,9000,-0.42955117530419745,-3.1497577959069823e-6,-2.9015110189882107,5.835287869593753e-6,1.5875431301676437
140,1,low,15.002564102564103,1.4673231262834157E-2,-0.2913399411996892,-60.168816557692132,M,9000,0.4592363702281214,5.966122720024724e-8,0.919158957905291,-6.335101985910363e-8,1.4840792868405972
144,1,low,2,2.5744210366941581E-2,-0.29133741391286039,-57.720437924635853,M,9000,0.4707303341277758,-2.3065622684091957e-6,-5.930794249638339,-1.1240885654583365e-5,1.8074002232556987
146,1,low,15,2.2408634659225365E-2,-0.29143764479162365,-61.767442515413371,M,9000,0.43556407171408923,1.255243262734962e-7,0.9254077342473477,-3.2436417058234745e-7,1.5395661827886571
167,1,low,10,7.801228054574684E-2,-0.29130418402857716,-70.557869817436028,M,9050,0.396638550371875,-1.0926333611596116e-6,0.7424979716480249,-2.5231418010429605e-7,1.7104231213757388
104,1,high,0.5,2.4152293346591594E-2,-0.52755769422532572,-6.8013223668039462,M,25000,0.0639130262848055,-2.456249088051421e-8,-6.009014897137413,-1.183348661004402e-6,1.565047156411121
123,1,high,10,2.3155500796167072E-2,-0.52756846100808852,-5.730141348165807,M,17500,0.1146271139704351,-8.534241216195949e-8,0.4942571990082891,9.994943761491015e-8,1.5024445469412968
131,1,high,2,2.4288179423705203E-2,-0.52755877026996834,-5.8932509077896755,M,17500,0.07234583723632888,-7.65537655997295e-9,-5.666612511165542,-1.6015286898003466e-7,1.6529367411107552
138,1,high,0.5,2.4139612236788142E-2,-0.45669205351708692,-6.0756811161405908,M,9000,-0.07719356519634653,-4.734139909559204e-7,-2.880140027695864,-4.5052035503978514e-7,1.5324005298495242
155,1,high,0.5,2.4770290556294913E-2,-0.45669222240591623,-7.6083469277822866,M,9000,-0.09644684514197811,3.0773791824768857e-7,-2.893241737233864,-2.759118457166476e-6,1.6901023526139474
107,2,low,0.5,2.4039107664406652E-2,-0.29133322325570032,-110.36201609756436,M,25000,1.0998946232340818,-5.436749714186729e-7,-6.055345686334922,-1.796153117826549e-7,1.4909822277913345
125,2,low,10.007692307692308,2.3109187217787746E-2,-0.29135883272624691,-116.38172865434537,M,17500,1.1924827492702874,-5.587300444152454e-7,0.6741006728400363,-1.4996695905029612e-7,1.5479472791169506
126,2,low,0.40000000000000008,2.4061549102421653E-2,-0.29133551917199146,-99.961184560208238,M,17500,0.9865397386119885,7.406259209024491e-7,-6.064302166082509,-2.4706900513145056e-7,1.5242274312088417
154,2,low,0.5,2.4446100643851307E-2,-0.69291603183379524,-111.27783380790446,M,9000,-1.1514585796679884,-2.584543316787036e-6,-2.9161656664895115,1.5837764132111688e-6,1.48281304185589
105,2,high,0.5,2.4053768858335774E-2,-0.52755878135939549,-11.309205798293299,M,25000,0.11835762455172237,2.2131960041957277e-8,-6.021269016452553,-1.5126284014890246e-7,1.6249205998465186
150,2,high,15,7.5980023919371517E-2,-0.52758250913579996,-11.247552581452979,M,10000,0.06764919041322955,-2.9470575597842494e-7,1.0967335679640424,3.440742825773224e-7,2.5407379310956619
151,2,high,14.996666666666666,2.2209895777175647E-2,-0.52757296345442162,-10.128652239928856,M,9000,0.06994843885775516,1.2213750079229092e-7,1.1425731795918972,-4.6656968946878764e-7,1.5168529182937343
152,2,high,15.00344827586207,4.6110984293437303E-2,-0.5275596302975889,-9.7568620078289872,M,9000,0.15963236937685982,-2.5319425673892003e-7,0.4502467087825468,3.4083607112922463e-7,1.6131801256087914
153,2,high,20,2.2590403908833941E-2,-0.52757513488626362,-10.21461550140822,M,9000,0.07410879691193425,1.5098013763407553e-6,1.2408028991434583,-7.45747641048089e-6,1.4994102757972008
156,2,high,0.5,2.4341741191036756E-2,-0.45669171449968832,-12.285923280013334,M,9000,-0.15446224751292498,1.0985026336822745e-6,-2.9058226556269267,-3.5418080276450325e-7,1.6902783779966764
109,3,low,0.5,2.4178551084111738E-2,-0.29133686826991273,-157.58113193542448,M,25000,2.9653878671828586,1.2573003101885583e-6,-6.0803698007001685,-1.89166843127353e-7,1.5514790822833266
129,3,low,10.005555555555555,2.2995208930251101E-2,-0.29134838615455322,-189.5761103698693,M,17500,2.2811400693797093,-1.3150676041659538e-6,0.6536337828526233,-2.226672170623445e-7,1.6037408687742274
141,3,low,0.5,2.4089210191575599E-2,-0.69291668465565726,-174.21675831782167,M,9000,-2.1757584043707565,1.1684731984886287e-5,-2.9215544272876395,-3.318151627533794e-7,1.5453677686237415
143,3,low,2,2.4569540548064036E-2,-0.29133401605071235,-186.7649021493599,M,9000,2.4549160434519073,-4.756251025308078e-6,-5.986359085421321,-6.007319162479874e-7,1.6317466077113301
145,3,low,15,2.2767054073013646E-2,-0.29144721583737276,-209.55184734073819,M,9000,2.2239307880891226,-1.3134436652548763e-6,0.8695336904807669,-5.086567259109387e-7,1.5446112642595518
