ID,chemIndex,porosity,freq,amp,initialStrain,initialStress,intervalCode,cycle,stiffnessFrac,dampingFrac,stiffness,damping,stiffnessROC,dampingROC,NVP
112,3,high,5,2.3964377933336459E-2,-0.52756223987618711,-19.879039773524777,H,8000,0.924835831577553,0.9879787091383525,0.28471008410414106,0.3014773280211953,-5.684869161842743e-7,-2.1942328252455568e-7,1.6848569191341807
142,3,high,0.5,2.4530083303194415E-2,-0.45669294622286438,-20.607753654852853,H,4000,0.9255709098153995,0.9361575571513427,0.2804436977513769,-2.8617372054886343,-1.4411214108092652e-6,-1.2823137861035504e-6,1.7276883704087
148,3,high,15.001694915254237,2.2486050356579117E-2,-0.52755758950407772,-21.174834671245321,H,4000,0.9258273639692404,1.0059068890215677,0.36889735719875705,0.31379444796932354,-1.2292393798307155e-6,-3.0271319171104596e-7,1.5610468678350293
166,3,high,9.9928571428571438,7.8057613088793984E-2,-0.52756141519875499,-25.208576638625807,H,4000,0.7870427598013323,1.0858296756821872,0.2562337196323493,0.40658071121109396,-4.076989161714672e-6,9.528005980978804e-7,2.070110552701844
106,1,low,0.5,2.4128849143440812E-2,-0.2913375226002326,-62.799569925656819,I,9000,1.0092272856273505,0.9042445232105601,0.5237559449419696,-6.039877327951084,1.5756730819473929e-6,-4.96107151588987e-7,1.493663274229553
115,1,low,0.5,2.461566240160673E-2,-0.2913358267120093,-59.240175726957808,I,9000,1.0914638804917682,0.8927088324132676,0.46860676592579503,-6.043559545170145,2.0442022636157355e-6,-1.0483321599750184e-6,1.461867123417723
116,1,low,10,2.3821421721616297E-2,-0.29134057453917039,-62.451156282278447,I,9000,0.9726435534306161,0.9824027294136203,0.5495337006238282,0.7172518603597045,-5.775958663868374e-7,-4.546751458664566e-6,1.5448092618086491
117,1,low,5,2.5272102221972091E-2,-0.29134028378272486,-62.471672978966268,I,9000,0.9873381367786801,0.975252406896523,0.610757879066653,0.5066883710837624,-3.341092151535663e-6,-4.011755891480728e-6,1.5515155516429846
119,1,low,2,2.5382086905547281E-2,-0.29133856940915154,-61.845186771667528,I,9000,0.9979005959819839,0.9298810304877227,0.5549175792913666,-5.918673920372867,-1.278771872542328e-6,-7.997350905077915e-6,1.6661765331318048
137,1,low,14.995652173913042,2.2337381035514036E-2,-0.29133121992185868,-58.836185088457398,I,5000,0.9531291990426035,0.9985471186645118,0.43511381830886475,0.9300512417325151,-8.279047421667074e-7,-2.732072410438491e-7,1.5058587827815639
139,1,low,0.5,2.4281769732657284E-2,-0.69291295559246502,-56.673020726236999,I,5000,1.0106094684322782,0.9012363931790082,0.42776470658836924,-2.9031254908518545,9.873765124499555e-7,-1.2906253113365018e-6,1.5130475521357154
140,1,low,15.002564102564103,1.4673231262834157E-2,-0.2913399411996892,-60.168816557692132,I,5000,0.9866539146061425,0.9932158245985703,0.4587109181670364,0.9200554418143285,1.3245094072078522e-7,-3.848715469705333e-7,1.487717559770269
144,1,low,2,2.5744210366941581E-2,-0.29133741391286039,-57.720437924635853,I,5000,0.9806255296047545,0.9593313836101648,0.47198166366752536,-5.925392275560746,-2.5940538862811447e-6,1.95920243616321e-6,1.81775598524807
146,1,low,15,2.2408634659225365E-2,-0.29143764479162365,-61.767442515413371,I,5000,0.9625940198664003,0.993808495544904,0.4355395921158383,0.9264368986358376,-7.436490416873332e-8,-3.095612888752708e-7,1.5410044713351054
167,1,low,10,7.801228054574684E-2,-0.29130418402857716,-70.557869817436028,I,5050,0.8335975498789576,1.0059117204568464,0.40170415033226636,0.74353254632081,-1.591992719779125e-6,-4.091395092180911e-7,1.7086847030775214
104,1,high,0.5,2.4152293346591594E-2,-0.52755769422532572,-6.8013223668039462,I,9000,1.0071733983660633,0.9190214490171582,0.06372077747358906,-6.0081754013166515,3.464272294862042e-7,-1.1024306190217103e-6,1.5398277129335456
113,1,high,0.5,2.4258753733764193E-2,-0.52755998521085357,-5.40974125626341,I,9000,1.0154556948158109,0.949652206161688,0.05143552718371965,-5.897278790721711,7.49092386698666e-8,-2.2409907591898204e-6,1.6365178311862039
114,1,high,0.5,2.4300551446183816E-2,-0.44881906066950328,-4.238312376470029,I,9000,1.0817791902059142,0.9296245679953226,0.03900184428008283,-5.93266335180775,2.8649366968346717e-7,-1.2983670498920573e-6,1.5286620175445362
120,1,high,2,2.4319551746456163E-2,-0.44881966137082407,-4.683026855760013,I,9000,1.0411281022617234,0.9518788028200842,0.04216401578566775,-5.806544253478904,1.2337682861296438e-7,-6.984515903658561e-7,1.6458282287787851
123,1,high,10,2.3155500796167072E-2,-0.52756846100808852,-5.730141348165807,I,9000,0.9905800819696196,0.9900898752239836,0.11534499132738173,0.49328992857182596,-3.465081111647672e-8,-1.271549362598101e-7,1.5032296701167387
124,1,high,5,2.4043844946017488E-2,-0.52756540793483053,-5.8597449459478606,I,9000,0.9985816199217643,0.991574213795762,0.07946432530375598,-5.5300763778904285,-3.8485432658302845e-8,5.6694685230951336e-8,1.6431386677977997
131,1,high,2,2.4288179423705203E-2,-0.52755877026996834,-5.8932509077896755,I,9000,1.0156384035843307,0.977426265497014,0.07228991265285487,-5.66500569779576,-2.7993659757613585e-9,-1.365340764607481e-7,1.6610425567700065
138,1,high,0.5,2.4139612236788142E-2,-0.45669205351708692,-6.0756811161405908,I,5000,1.1109458695945431,0.936832530031261,0.07579073030959498,-2.878982323281967,6.367685685006591e-7,-4.4699754528787495e-7,1.5177707934144735
155,1,high,0.5,2.4770290556294913E-2,-0.45669222240591623,-7.6083469277822866,I,5000,1.019338071750446,0.9760067498844497,0.09638954302426224,-2.8789905442208874,-1.313972589899598e-7,-4.283638016675973e-6,1.6752235372677891
107,2,low,0.5,2.4039107664406652E-2,-0.29133322325570032,-110.36201609756436,I,9000,0.9619489552777217,0.8788254017764563,1.1159885237270681,-6.051353395505419,-4.532087124045292e-6,-5.516007439467785e-7,1.4804991779050081
118,2,low,0.29999999999999993,2.4718528557623479E-2,-0.29133607283822832,-99.292455569186998,I,9000,1.0659750140922213,0.8511591198494953,1.0417455996371237,-6.070904812050904,8.251716425942801e-6,-5.758425647828247e-7,1.4965408864690379
125,2,low,10.007692307692308,2.3109187217787746E-2,-0.29135883272624691,-116.38172865434537,I,9000,0.908268775781438,0.9880437677107841,1.2004150695840796,0.6754944949447124,-1.3343855679155413e-6,-2.40998387871727e-7,1.5464072663980113
126,2,low,0.40000000000000008,2.4061549102421653E-2,-0.29133551917199146,-99.961184560208238,I,9000,1.0185251726891988,0.874497956435231,0.9789986268912643,-6.061722171554891,-1.9102585278474304e-7,-5.065909869781393e-7,1.5102690851134519
154,2,low,0.5,2.4446100643851307E-2,-0.69291603183379524,-111.27783380790446,I,5000,0.9870129881274159,0.902396503091464,1.1381589326418136,-2.910960567355172,3.225611837720521e-6,-1.5435878556768757e-7,1.4625648741657644
105,2,high,0.5,2.4053768858335774E-2,-0.52755878135939549,-11.309205798293299,I,9000,0.9260384305528062,0.9049237528590469,0.11866106658793066,-6.017748870996595,-5.3329132275938e-7,-5.563304355664655e-7,1.5882049166633789
127,2,high,10,2.3120995267766595E-2,-0.52757893569880199,-11.286631204923472,I,9000,0.9435765494225702,1.0145490657910174,0.1109186533654468,0.8732871267278024,-1.4555588565497158e-7,9.119077190122837e-8,1.5938608982747373
150,2,high,15,7.5980023919371517E-2,-0.52758250913579996,-11.247552581452979,I,6000,0.8499043768429757,1.0229141912178357,0.06876265311001399,1.096623043534466,-3.613726228926667e-7,-2.9729341595441384e-7,2.5202176980103617
151,2,high,14.996666666666666,2.2209895777175647E-2,-0.52757296345442162,-10.128652239928856,I,5000,0.9542647807213922,1.024596290964734,0.06964631528134572,1.1435710994455315,1.0734275029863904e-7,-3.868891819593934e-7,1.5132753828091565
152,2,high,15.00344827586207,4.6110984293437303E-2,-0.5275596302975889,-9.7568620078289872,I,5000,0.9454665160794231,1.023726992816317,0.16073522834476195,0.44930831985331654,-1.0496289108877232e-7,-1.5250848454084753e-6,1.6089216521832499
153,2,high,20,2.2590403908833941E-2,-0.52757513488626362,-10.21461550140822,I,5000,0.9686432570629562,0.9860746174082314,0.07198536602917567,1.2511818236407888,1.8063113976993505e-6,-1.1711531566203303e-5,1.4379899904867794
156,2,high,0.5,2.4341741191036756E-2,-0.45669171449968832,-12.285923280013334,I,5000,0.9678012431159341,0.8938721778188757,0.15991423453509931,-2.907444223056197,1.6323446529507013e-6,-5.2556262138807595e-6,1.6411359295848886
109,3,low,0.5,2.4178551084111738E-2,-0.29133686826991273,-157.58113193542448,I,9000,0.9821119454289728,0.9694009128284695,2.965357871530348,-6.076539671236773,4.992871817678601e-6,-5.05541617174643e-7,1.5458003515430991
111,3,low,0.5,2.4200331488404461E-2,-0.2913354684281298,-212.68782062723184,I,9000,0.9470560292800589,0.8846273555964459,2.947771952903146,-6.070564695162865,-2.445576360381896e-6,-5.971052815922917e-7,1.5265135719379221
128,3,low,0.02,2.4812812057302076E-2,-0.29133059815925855,-157.49605425274407,I,9000,1.078734739173108,0.8579781313920557,2.1649546964456325,-6.096952115874079,-9.55074732675465e-6,-5.337458742644685e-7,1.6654807620127117
129,3,low,10.005555555555555,2.2995208930251101E-2,-0.29134838615455322,-189.5761103698693,I,9000,0.8955926129540918,0.9793396185031197,2.2960828058728677,0.6558199021855895,-2.0817611105647947e-6,-3.505478990573074e-7,1.6117468541121427
141,3,low,0.5,2.4089210191575599E-2,-0.69291668465565726,-174.21675831782167,I,5000,0.9518740798902646,0.8833325024641377,2.1862257221987957,-2.918405113579936,-1.0047556412315916e-5,-1.10344950246688e-6,1.5011260686518773
143,3,low,2,2.4569540548064036E-2,-0.29133401605071235,-186.7649021493599,I,5000,0.9405951925243837,0.9469051467517902,2.4839524526593277,-5.983771943513432,-9.129378518667241e-6,-9.984076304787593e-7,1.6335061321481472
145,3,low,15,2.2767054073013646E-2,-0.29144721583737276,-209.55184734073819,I,5000,0.8809475869550735,0.9917986030422488,2.2341138779352248,0.8713891318752349,-6.3718208867991064e-6,-6.355336400629685e-7,1.5478411039016158
168,3,low,15.007142857142856,3.7859706656321261E-2,-0.2913529057324557,-240.18896722005104,I,5000,0.7688368555243607,0.9470501005389514,2.894428327271808,0.24710226996796125,-1.6472533079579412e-05,-7.049786340695973e-7,1.6161286283169602
103,3,high,0.5,2.4476333130798222E-2,-0.52755930951866969,-22.593622784915166,I,9000,0.9566341625767774,0.8730202339200142,0.30363183346905087,-6.069468415378514,-1.4559315690951813e-6,-1.5053151131816378e-6,1.6177135550436701
108,3,high,10,2.3065943486435064E-2,-0.52756024422647796,-23.485219208487827,I,7000,0.9184754674765915,1.0040295740622864,0.4183390258299416,0.29571105082997207,-1.1759682248337345e-6,-2.7913734437401417e-7,1.7069371819528192
112,3,high,5,2.3964377933336459E-2,-0.52756223987618711,-19.879039773524777,I,9000,0.9237743731368137,0.9873533111793658,0.2843833148423787,0.30129783549824785,-3.2676926176233857e-7,-1.7949252294746643e-7,1.6798101402906651
142,3,high,0.5,2.4530083303194415E-2,-0.45669294622286438,-20.607753654852853,I,5000,0.9190025134657173,0.933616704373284,0.2784535040870482,-2.862457876208465,-1.9901936643286766e-6,-7.206707198306183e-7,1.7358435103954917
148,3,high,15.001694915254237,2.2486050356579117E-2,-0.52755758950407772,-21.174834671245321,I,5000,0.9236034696614713,1.005389561928513,0.36801124304318905,0.3136434465843383,-8.861141555679963e-7,-1.5100138498524983e-7,1.5650909385302294
166,3,high,9.9928571428571438,7.8057613088793984E-2,-0.52756141519875499,-25.208576638625807,I,5000,0.7764716122964744,1.0878229435249536,0.25279212206700774,0.40724730756344396,-3.4415975653415696e-6,6.665963523500019e-7,2.103921954534298
106,1,low,0.5,2.4128849143440812E-2,-0.2913375226002326,-62.799569925656819,J,10000,1.0107948022939681,0.9024683281449996,0.5245694348115248,-6.040336667088301,8.134898695552062e-7,-4.593391372171851e-7,1.4961478658586742
115,1,low,0.5,2.461566240160673E-2,-0.2913358267120093,-59.240175726957808,J,10000,1.0994982024962794,0.8893021528021056,0.472056204535934,-6.044439568349372,3.4494386101389664e-6,-8.800231792269742e-7,1.4466128335774484
116,1,low,10,2.3821421721616297E-2,-0.29134057453917039,-62.451156282278447,J,10000,0.9738981312735445,0.9918197616711825,0.5502425243263176,0.7219806509087285,7.088237024893696e-7,4.728790549024087e-6,1.5382862423266934
117,1,low,5,2.5272102221972091E-2,-0.29134028378272486,-62.471672978966268,J,10000,0.9940538690116801,0.9700761829843688,0.6149121664604217,0.5044334920121423,4.1542873937686634e-6,-2.254879071620142e-6,1.548796054877992
119,1,low,2,2.5382086905547281E-2,-0.29133856940915154,-61.845186771667528,J,10000,0.998434645244634,0.9374108525373438,0.5552145560897025,-5.915979621235586,2.969767983358462e-7,2.694299137281142e-6,1.5996665666332881
137,1,low,14.995652173913042,2.2337381035514036E-2,-0.29133121992185868,-58.836185088457398,J,6000,0.9516397484183347,0.9979572066872837,0.4344338679422627,0.9297680246681492,-6.799503666020668e-7,-2.8321706436584826e-7,1.5098565969960023
139,1,low,0.5,2.4281769732657284E-2,-0.69291295559246502,-56.673020726236999,J,6000,1.0115321652999898,0.8985094310892849,0.4281552601772832,-2.903820116774771,3.9055358891398884e-7,-6.946259229163587e-7,1.5330244445317158
140,1,low,15.002564102564103,1.4673231262834157E-2,-0.2913399411996892,-60.168816557692132,J,6000,0.986551886076894,0.9929096621613014,0.4586634834995832,0.9199068417094438,-4.7434667453216675e-8,-1.4860010488471075e-7,1.4914047327485669
144,1,low,2,2.5744210366941581E-2,-0.29133741391286039,-57.720437924635853,J,6000,0.9823705094100565,1.0034770642512747,0.4728215341855861,-5.9103831210698425,8.398705180607258e-7,1.5009154490903675e-5,1.8287785451982366
146,1,low,15,2.2408634659225365E-2,-0.29143764479162365,-61.767442515413371,J,6000,0.9625424999372498,0.9930161687384534,0.4355162811784494,0.926053826131499,-2.3310937388887344e-8,-3.8307250433855524e-7,1.5381258848058523
167,1,low,10,7.801228054574684E-2,-0.29130418402857716,-70.557869817436028,J,6050,0.8305289216274211,1.0053301026175478,0.40022540233852755,0.7432443829818629,-1.4787479937388159e-6,-2.8816333894710057e-7,1.708479344531969
104,1,high,0.5,2.4152293346591594E-2,-0.52755769422532572,-6.8013223668039462,J,10000,1.0122100854760252,0.9160997366041086,0.06403943324732042,-6.009006474890187,3.186557737313578e-7,-8.310735735355124e-7,1.5381028215992052
113,1,high,0.5,2.4258753733764193E-2,-0.52755998521085357,-5.40974125626341,J,10000,1.016265735141279,0.9500263920843329,0.05147655787702635,-5.8971413951330796,4.1030693306694236e-08,1.3739558863168356e-7,1.6266880652790405
114,1,high,0.5,2.4300551446183816E-2,-0.44881906066950328,-4.238312376470029,J,10000,1.0894761724789495,0.9267831492936859,0.039279346848774634,-5.9336494595902955,2.775025686918009e-7,-9.861077825457088e-7,1.5308797297673757
120,1,high,2,2.4319551746456163E-2,-0.44881966137082407,-4.683026855760013,J,10000,1.0427029520546807,0.9505989159398113,0.04222779467261361,-5.807092544413888,6.377888694585749e-8,-5.48290934983875e-7,1.6222915843496721
123,1,high,10,2.3155500796167072E-2,-0.52756846100808852,-5.730141348165807,J,10000,0.9899898985612018,0.9901201304768432,0.11527626927111935,0.4933026734146537,-6.872205626237693e-8,1.2744842827761004e-8,1.5063359281467288
124,1,high,5,2.4043844946017488E-2,-0.52756540793483053,-5.8597449459478606,J,10000,0.9981792674098363,0.9917296343704338,0.07943230721904786,-5.529998176363141,-3.201808470812417e-8,7.820152728754693e-8,1.6571887066780424
131,1,high,2,2.4288179423705203E-2,-0.52755877026996834,-5.8932509077896755,J,10000,1.016080462933896,0.976751870508014,0.0723213770319633,-5.665331644595383,3.146437910843403e-8,-3.25946799623722e-7,1.6643300972959378
138,1,high,0.5,2.4139612236788142E-2,-0.45669205351708692,-6.0756811161405908,J,6000,1.1180114044247649,0.9359260194934949,0.07627275383519287,-2.8792249267197465,4.820235255978966e-7,-2.4260343777937623e-7,1.5279393632509806
155,1,high,0.5,2.4770290556294913E-2,-0.45669222240591623,-7.6083469277822866,J,6000,1.021626699580748,0.9938937068599978,0.09660595777107592,-2.874401840873375,2.1641474681367846e-7,4.588703347512269e-6,1.7129726648014059
107,2,low,0.5,2.4039107664406652E-2,-0.29133322325570032,-110.36201609756436,J,10000,0.9615120722335769,0.8769952994418931,1.115481681382886,-6.051819109805319,-5.068423441820791e-7,-4.6571429989938904e-7,1.4861229000084035
118,2,low,0.29999999999999993,2.4718528557623479E-2,-0.29133607283822832,-99.292455569186998,J,10000,1.0741908194532581,0.8486836921695559,1.0497746612653869,-6.071503884322102,8.029061628263223e-6,-5.990722711972651e-7,1.4430965653625401
125,2,low,10.007692307692308,2.3109187217787746E-2,-0.29135883272624691,-116.38172865434537,J,10000,0.9074103405184756,0.9874251921597604,1.1992805170668075,0.6751889213931568,-1.134552517272125e-6,-3.0557355155558243e-7,1.5474804496958749
126,2,low,0.40000000000000008,2.4061549102421653E-2,-0.29133551917199146,-99.961184560208238,J,10000,1.0189388826846084,0.8728364858702532,0.9793962817831582,-6.0621293462711705,3.976548918939171e-7,-4.071747162797124e-7,1.5121925095285333
154,2,low,0.5,2.4446100643851307E-2,-0.69291603183379524,-111.27783380790446,J,6000,0.9940123028112505,0.8951490213480638,1.1462300853273433,-2.9127486193899688,8.071152685529714e-6,-1.7880520347968165e-6,1.550306327871543
105,2,high,0.5,2.4053768858335774E-2,-0.52755878135939549,-11.309205798293299,J,10000,0.922326525847077,0.9035868270892221,0.11818542912308845,-6.018122900272683,-4.7563746484220735e-7,-3.7402927608809475e-7,1.5938468645410471
127,2,high,10,2.3120995267766595E-2,-0.52757893569880199,-11.286631204923472,J,10000,0.9423868504659867,1.0146352289306049,0.11077880270229151,0.8733289340710586,-1.398506631552915e-7,4.180734325620605e-8,1.5909278993642637
150,2,high,15,7.5980023919371517E-2,-0.52758250913579996,-11.247552581452979,J,7000,0.8459365941348496,1.0225862134320554,0.06844163433024461,1.0964927618090723,-3.210187797693803e-7,-1.302817253936439e-7,2.52559047316764
151,2,high,14.996666666666666,2.2209895777175647E-2,-0.52757296345442162,-10.128652239928856,J,6000,0.9515934133872175,1.0281031540506673,0.06945134749531094,1.1448581591004188,-1.9496778603478316e-7,1.2870596548872904e-6,1.5141382149667726
152,2,high,15.00344827586207,4.6110984293437303E-2,-0.5275596302975889,-9.7568620078289872,J,6000,0.9433240328388968,1.0259111108532717,0.16037099277741595,0.4501426783709115,-3.6423556734599406e-7,8.343585175949464e-7,1.6126052974730474
153,2,high,20,2.2590403908833941E-2,-0.52757513488626362,-10.21461550140822,J,6000,0.9934340486605004,0.9570322226440766,0.07382771014739446,1.2421571534165643,1.8423441182187917e-6,-9.024670224224485e-6,1.4655741333048939
156,2,high,0.5,2.4341741191036756E-2,-0.45669171449968832,-12.285923280013334,J,6000,0.9635271692825192,0.902916240728192,0.15920800972884006,-2.905162037815091,-7.062248062592591e-7,2.2821852411061274e-6,1.629788132078595
109,3,low,0.5,2.4178551084111738E-2,-0.29133686826991273,-157.58113193542448,J,10000,0.9839657334201953,0.9681504035117803,2.970955140596777,-6.076798730148571,5.597269066428989e-6,-2.5905891179789367e-7,1.5452205400922012
111,3,low,0.5,2.4200331488404461E-2,-0.2913354684281298,-212.68782062723184,J,10000,0.948812224157049,0.881901199397642,2.9532382208346846,-6.071200445420832,5.466267931538482e-6,-6.357502579668051e-7,1.5302616766885362
128,3,low,0.02,2.4812812057302076E-2,-0.29133059815925855,-157.49605425274407,J,10000,1.063758521015144,0.8521891760577838,2.1348983418491985,-6.098180100049229,-3.0056354596434076e-5,-1.2279841751494658e-6,1.6460844928757494
129,3,low,10.005555555555555,2.2995208930251101E-2,-0.29134838615455322,-189.5761103698693,J,10000,0.8940856077884342,0.9788394782951397,2.29221920918931,0.6555730365569556,-3.863596683557624e-6,-2.468656286338522e-7,1.609656316335337
141,3,low,0.5,2.4089210191575599E-2,-0.69291668465565726,-174.21675831782167,J,6000,0.9531627796235376,0.8792228823521144,2.1891855554000497,-2.919409560518278,2.9598332012539253e-6,-1.0044469383418963e-6,1.5086408463283767
143,3,low,2,2.4569540548064036E-2,-0.29133401605071235,-186.7649021493599,J,6000,0.9374698529078447,0.9437934713103762,2.475698960543277,-5.984698367265615,-8.253492116050864e-6,-9.264237521833252e-7,1.6251942789385865
145,3,low,15,2.2767054073013646E-2,-0.29144721583737276,-209.55184734073819,J,6000,0.879376890675598,0.99063037109685,2.2301305372598432,0.8708084737006871,-3.983340675381531e-6,-5.806581745477767e-7,1.5467872445462596
168,3,low,15.007142857142856,3.7859706656321261E-2,-0.2913529057324557,-240.18896722005104,J,6000,0.7657172152025357,0.9446195528274121,2.882683865161922,0.2464935047645329,-1.1744462109885667e-5,-6.087652034283408e-7,1.6179525247164317
103,3,high,0.5,2.4476333130798222E-2,-0.52755930951866969,-22.593622784915166,J,10000,0.9514358314502164,0.8692417942496022,0.30198190408885245,-6.070365649442005,-1.6499293801984227e-6,-8.972340634905152e-7,1.6622013309962933
108,3,high,10,2.3065943486435064E-2,-0.52756024422647796,-23.485219208487827,J,8000,0.9170406823252493,1.00288701647583,0.417685522667645,0.29539378649376946,-6.535031622965648e-7,-3.1726433620260507e-7,1.7062627731387545
112,3,high,5,2.3964377933336459E-2,-0.52756223987618711,-19.879039773524777,J,10000,0.9222876728946732,0.9868879400976371,0.2839256351801889,0.3011642585400245,-4.5767966218984713e-7,-1.3357695822335813e-7,1.6759855340331558
142,3,high,0.5,2.4530083303194415E-2,-0.45669294622286438,-20.607753654852853,J,6000,0.915004488371902,0.9314367597215111,0.2772421210054041,-2.8630764187372413,-1.2113830816441462e-6,-6.185425287763558e-7,1.7290644819008409
148,3,high,15.001694915254237,2.2486050356579117E-2,-0.52755758950407772,-21.174834671245321,J,6000,0.9218868075668556,1.0044965792967486,0.3673272363540888,0.3133827611876465,-6.840066891002361e-7,-2.6068539669177325e-7,1.5632152790854199
166,3,high,9.9928571428571438,7.8057613088793984E-2,-0.52756141519875499,-25.208576638625807,J,6000,0.7676762343982971,1.090044744478813,0.24992865325752273,0.4079898792914931,-2.863468809485015e-6,7.425717280491462e-7,2.1211930105118535
106,1,low,0.5,2.4128849143440812E-2,-0.2913375226002326,-62.799569925656819,K,15000,1.0178464861153784,0.8960892574298228,0.5282290280229974,-6.041987209983085,7.319186422945157e-7,-3.3010857895678927e-7,1.5040430962722184
116,1,low,10,2.3821421721616297E-2,-0.29134057453917039,-62.451156282278447,K,12500,0.9725645190275832,0.9835999078548368,0.5494890469911361,0.7178552036201977,-3.0139093407259843e-7,-1.6501789154123259e-6,1.5502527331404974
117,1,low,5,2.5272102221972091E-2,-0.29134028378272486,-62.471672978966268,K,12500,0.9947810730232276,0.9644410907903531,0.6153620078705697,0.5019723212029295,1.799365640592132e-7,-9.844683236851281e-7,1.5490585119345839
119,1,low,2,2.5382086905547281E-2,-0.29133856940915154,-61.845186771667528,K,12500,1.0081205190223996,0.9382869596590722,0.560600725465411,-5.915666496642622,2.154467750283384e-6,1.2524983718549265e-7,1.6277136626030493
137,1,low,14.995652173913042,2.2337381035514036E-2,-0.29133121992185868,-58.836185088457398,K,7000,0.9558057572048992,0.9870029356823427,0.4363356961435718,0.9244695651457344,1.9018282013091302e-6,-5.298459522414811e-6,1.5128693073885136
139,1,low,0.5,2.4281769732657284E-2,-0.69291295559246502,-56.673020726236999,K,7000,1.0093605756173416,0.8535952343036498,0.4272360827378819,-2.9152941398971284,-9.191774394013419e-7,-1.1474023122357569e-5,1.6143040745501758
140,1,low,15.002564102564103,1.4673231262834157E-2,-0.2913399411996892,-60.168816557692132,K,7000,0.9871442179951442,0.9922089202668553,0.45893886792167676,0.9195665087192504,2.7538442209357196e-7,-3.40332990193426e-7,1.4897643538616843
144,1,low,2,2.5744210366941581E-2,-0.29133741391286039,-57.720437924635853,K,7000,0.9837002072682547,0.9515363114170587,0.47346152670907304,-5.928060343786544,6.399925234869542e-7,-1.7677222716701025e-5,1.7452162547717958
146,1,low,15,2.2408634659225365E-2,-0.29143764479162365,-61.767442515413371,K,7000,0.9624316820259908,0.9926567509605762,0.43546614001106965,0.9258799267910409,-5.014116737978025e-8,-1.7389934045808352e-7,1.5403800020581855
167,1,low,10,7.801228054574684E-2,-0.29130418402857716,-70.557869817436028,K,7050,0.8277961668887494,1.0047577370228793,0.3989085091680474,0.7429606545906835,-1.3168931704801712e-6,-2.837283911794053e-7,1.7090792633981504
104,1,high,0.5,2.4152293346591594E-2,-0.52755769422532572,-6.8013223668039462,K,15000,1.0215029035609906,0.8624619973022744,0.06462736139778116,-6.02433174767411,1.175856300921485e-7,-3.065054556784652e-6,1.6326051303033138
113,1,high,0.5,2.4258753733764193E-2,-0.52755998521085357,-5.40974125626341,K,15000,1.0224430176144275,0.9423249627156489,0.051789453636232045,-5.899972335270388,6.257915184113977e-8,-5.661880274617559e-7,1.5950548984390822
114,1,high,0.5,2.4300551446183816E-2,-0.44881906066950328,-4.238312376470029,K,15000,1.1263994330991942,0.913522922958919,0.04061055683512091,-5.9382607518501285,2.6624199726925507e-7,-9.222584519665844e-7,1.5478653012897239
123,1,high,10,2.3155500796167072E-2,-0.52756846100808852,-5.730141348165807,K,12500,0.9882015305408031,0.9908927622398,0.11506802836505055,0.4936280807038438,-8.32963624275207e-8,1.3016291567602423e-7,1.5053141155507996
131,1,high,2,2.4288179423705203E-2,-0.52755877026996834,-5.8932509077896755,K,12500,1.0159729163424538,0.9760425248863097,0.07231372220749621,-5.665674646665869,-3.0619297868350602e-9,-1.3720082819439483e-7,1.6654366351731491
138,1,high,0.5,2.4139612236788142E-2,-0.45669205351708692,-6.0756811161405908,K,7000,1.1206636175521052,0.9316581762662143,0.07645369259680075,-2.8803675259119004,1.8093876160787948e-7,-1.1425991921538702e-6,1.5490037861756965
155,1,high,0.5,2.4770290556294913E-2,-0.45669222240591623,-7.6083469277822866,K,7000,1.028178328638664,0.9510744211632194,0.09722548582409228,-2.885405560415725,6.195280530163633e-7,-1.1003719542349799e-5,1.6834433912949087
107,2,low,0.5,2.4039107664406652E-2,-0.29133322325570032,-110.36201609756436,K,15000,0.9513850562618411,0.8708160680789305,1.1037329981060326,-6.053392320571026,-2.349736655370682e-6,-3.1464215314152e-7,1.485713765877468
118,2,low,0.29999999999999993,2.4718528557623479E-2,-0.29133607283822832,-99.292455569186998,K,12500,1.077573788584981,0.9239869291456396,1.0530807361358956,-6.053350686710459,1.322429948203485e-6,7.261279044656988e-6,1.621241830515159
125,2,low,10.007692307692308,2.3109187217787746E-2,-0.29135883272624691,-116.38172865434537,K,12500,0.9048701501384179,0.9867717710652749,1.1959232698585565,0.6748659718081869,-1.3428988833004142e-6,-1.2917983398796906e-7,1.5462408607156435
126,2,low,0.40000000000000008,2.4061549102421653E-2,-0.29133551917199146,-99.961184560208238,K,12500,1.0227915356924038,0.8695803123152982,0.9830994224670175,-6.062927549104639,1.4812562735437407e-6,-3.1928113338750563e-7,1.5170117562920897
154,2,low,0.5,2.4446100643851307E-2,-0.69291603183379524,-111.27783380790446,K,7000,0.9967326720314139,0.8784891496283156,1.1493670374903406,-2.9168644714222265,3.136952162997364e-6,-4.115852032257727e-6,1.5099701794524789
105,2,high,0.5,2.4053768858335774E-2,-0.52755878135939549,-11.309205798293299,K,15000,0.9171774318132626,0.8999392810905114,0.11752563254245495,-6.0191437536641725,-1.3195931612670076e-7,-2.0417067829789914e-7,1.6035765713327914
127,2,high,10,2.3120995267766595E-2,-0.52757893569880199,-11.286631204923472,K,12500,0.93941712846317,1.015307561716397,0.11042970800973717,0.8736550144235253,-1.3963787702173659e-7,1.3043214098669155e-7,1.5908892293037282
